during,1792-11-06 00:00:00,9.787204626888027
also,1790-01-08 00:00:00,9.746880652557117
america,1799-12-03 00:00:00,9.700796110464648
service,1791-10-25 00:00:00,9.447331128956069
many,1790-01-08 00:00:00,9.395486019102043
against,1790-01-08 00:00:00,9.389725451340484
system,1790-12-08 00:00:00,9.366683180294249
well,1790-01-08 00:00:00,9.251471825063078
part,1790-12-08 00:00:00,9.090175927739438
two,1791-10-25 00:00:00,9.00376741131606
foreign,1790-01-08 00:00:00,8.934640598177356
necessary,1790-01-08 00:00:00,8.709978455476572
first,1790-01-08 00:00:00,8.704217887715012
over,1794-11-19 00:00:00,8.508358583822021
what,1790-12-08 00:00:00,8.39314722859085
subject,1790-12-08 00:00:00,8.237611899028769
same,1790-12-08 00:00:00,8.133921679320714
good,1790-01-08 00:00:00,7.955344078712398
he,1793-12-03 00:00:00,7.857414426765902
out,1790-12-08 00:00:00,7.811329884673434
before,1790-01-08 00:00:00,7.794048181388757
department,1791-10-25 00:00:00,7.771005910342524
interest,1790-01-08 00:00:00,7.7594847748194065
federal,1790-12-08 00:00:00,7.70187909720382
laws,1790-01-08 00:00:00,7.632752284065117
much,1790-12-08 00:00:00,7.615470580780442
policy,1790-12-08 00:00:00,7.54058319988018
treaty,1792-11-06 00:00:00,7.269836515086927
while,1791-10-25 00:00:00,7.25831537956381
through,1790-12-08 00:00:00,7.206470269709783
both,1790-12-08 00:00:00,7.194949134186666
free,1790-01-08 00:00:00,7.125822321047963
men,1790-12-08 00:00:00,7.125822321047963
legislation,1801-12-08 00:00:00,6.981808127008998
your,1790-01-08 00:00:00,6.97604755924744
within,1790-01-08 00:00:00,6.901160178347178
important,1790-01-08 00:00:00,6.883878475062502
being,1790-12-08 00:00:00,6.878117907300943
duty,1790-01-08 00:00:00,6.7744276875928895
increase,1790-12-08 00:00:00,6.618892358030807
just,1791-10-25 00:00:00,6.601610654746132
very,1790-12-08 00:00:00,6.595850086984573
could,1790-12-08 00:00:00,6.572807815938339
long,1791-10-25 00:00:00,6.538244409368987
interests,1790-01-08 00:00:00,6.520962706084312
treasury,1790-12-08 00:00:00,6.503681002799636
right,1790-01-08 00:00:00,6.457596460707167
trade,1790-12-08 00:00:00,6.457596460707167
business,1790-12-08 00:00:00,6.394230215330023
commerce,1790-01-08 00:00:00,6.2444554535295
union,1790-01-08 00:00:00,6.238694885767941
attention,1790-01-08 00:00:00,6.2041314791985895
far,1790-12-08 00:00:00,6.169568072629239
large,1792-11-06 00:00:00,6.135004666059887
action,1802-12-15 00:00:00,6.117722962775211
means,1790-01-08 00:00:00,6.111962395013652
rights,1790-01-08 00:00:00,6.094680691728977
military,1790-01-08 00:00:00,5.996751039782481
report,1793-12-03 00:00:00,5.996751039782481
up,1796-12-07 00:00:00,5.9737087687362465
secretary,1790-12-08 00:00:00,5.956427065451571
each,1792-11-06 00:00:00,5.950666497690013
about,1796-12-07 00:00:00,5.9391453621668955
where,1793-12-03 00:00:00,5.812412871412606
countries,1790-12-08 00:00:00,5.783610032604813
still,1790-01-08 00:00:00,5.772088897081696
security,1790-01-08 00:00:00,5.708722651704552
purpose,1792-11-06 00:00:00,5.668398677373642
need,1790-01-08 00:00:00,5.651116974088966
after,1793-12-03 00:00:00,5.639595838565849
consideration,1790-01-08 00:00:00,5.622314135281173
progress,1790-12-08 00:00:00,5.610792999758056
relations,1793-12-03 00:00:00,5.570469025427146
because,1795-12-08 00:00:00,5.541666186619353
president,1790-12-08 00:00:00,5.535905618857795
future,1791-10-25 00:00:00,5.530145051096236
amount,1793-12-03 00:00:00,5.461018237957533
since,1790-12-08 00:00:00,5.449497102434416
way,1791-10-25 00:00:00,5.43221539914974
force,1790-12-08 00:00:00,5.414933695865065
give,1790-12-08 00:00:00,5.374609721534155
constitution,1790-01-08 00:00:00,5.363088586011037
yet,1790-12-08 00:00:00,5.317004043918568
among,1790-01-08 00:00:00,5.282440637349217
past,1792-11-06 00:00:00,5.265158934064542
powers,1790-12-08 00:00:00,5.207553256448955
already,1790-01-08 00:00:00,5.126905307787135
administration,1790-01-08 00:00:00,5.121144740025577
whole,1791-10-25 00:00:00,5.063539062409991
thus,1790-12-08 00:00:00,5.040496791363757
condition,1791-10-25 00:00:00,5.034736223602199
economic,1869-12-06 00:00:00,5.005933384794405
her,1798-12-08 00:00:00,4.977130545986612
officers,1790-01-08 00:00:00,4.959848842701937
even,1790-12-08 00:00:00,4.959848842701937
further,1790-01-08 00:00:00,4.9540882749403785
use,1800-11-22 00:00:00,4.948327707178819
less,1790-01-08 00:00:00,4.925285436132585
mexico,1816-12-03 00:00:00,4.919524868371027
me,1790-01-08 00:00:00,4.9137643006094684
day,1791-10-25 00:00:00,4.9137643006094684
number,1790-12-08 00:00:00,4.908003732847909
however,1791-10-25 00:00:00,4.873440326278558
governments,1794-11-19 00:00:00,4.827355784186089
take,1798-12-08 00:00:00,4.787031809855179
might,1792-11-06 00:00:00,4.740947267762711
commission,1792-11-06 00:00:00,4.735186700001152
economy,1790-01-08 00:00:00,4.717904996716476
continue,1790-12-08 00:00:00,4.700623293431801
am,1790-01-08 00:00:00,4.689102157908684
best,1790-01-08 00:00:00,4.689102157908684
americans,1803-10-17 00:00:00,4.677581022385566
duties,1791-10-25 00:00:00,4.643017615816214
session,1790-01-08 00:00:00,4.625735912531539
authority,1790-01-08 00:00:00,4.625735912531539
life,1794-11-19 00:00:00,4.625735912531539
given,1791-10-25 00:00:00,4.619975344769981
navy,1796-12-07 00:00:00,4.608454209246863
help,1861-12-03 00:00:00,4.591172505962188
labor,1800-11-22 00:00:00,4.579651370439071
question,1792-11-06 00:00:00,4.568130234915953
revenue,1792-11-06 00:00:00,4.562369667154395
hope,1790-01-08 00:00:00,4.5335668283466015
executive,1791-10-25 00:00:00,4.510524557300368
justice,1790-12-08 00:00:00,4.4990034217772505
proper,1790-01-08 00:00:00,4.464440015207899
order,1791-10-25 00:00:00,4.447158311923223
international,1825-12-06 00:00:00,4.441397744161665
effect,1790-12-08 00:00:00,4.429876608638548
support,1790-01-08 00:00:00,4.41835547311543
protection,1790-01-08 00:00:00,4.412594905353871
possible,1791-10-25 00:00:00,4.406834337592313
fiscal,1794-11-19 00:00:00,4.389552634307638
land,1790-12-08 00:00:00,4.37803149878452
territory,1792-11-06 00:00:00,4.37803149878452
taken,1790-12-08 00:00:00,4.366510363261403
better,1790-01-08 00:00:00,4.349228659976728
toward,1790-01-08 00:00:00,4.3434680922151685
period,1793-12-03 00:00:00,4.3089046856458175
tax,1791-10-25 00:00:00,4.2973835501227
increased,1791-10-25 00:00:00,4.274341279076466
high,1790-01-08 00:00:00,4.2685807113149075
full,1790-12-08 00:00:00,4.2685807113149075
measures,1790-01-08 00:00:00,4.251299008030231
course,1790-01-08 00:00:00,4.251299008030231
result,1791-10-25 00:00:00,4.239777872507115
recommend,1790-12-08 00:00:00,4.228256736983997
themselves,1790-01-08 00:00:00,4.210975033699321
several,1791-10-25 00:00:00,4.210975033699321
army,1794-11-19 00:00:00,4.205214465937763
expenditures,1794-11-19 00:00:00,4.205214465937763
ever,1793-12-03 00:00:00,4.199453898176205
meet,1791-10-25 00:00:00,4.1936933304146455
place,1790-01-08 00:00:00,4.17641162712997
money,1792-11-06 00:00:00,4.147608788322177
let,1790-12-08 00:00:00,4.141848220560618
having,1791-10-25 00:00:00,4.141848220560618
freedom,1793-12-03 00:00:00,4.13608765279906
certain,1790-01-08 00:00:00,4.101524246229708
here,1790-12-08 00:00:00,4.101524246229708
done,1793-12-03 00:00:00,4.049679136375681
defense,1790-01-08 00:00:00,4.026636865329447
control,1794-11-19 00:00:00,4.026636865329447
view,1791-10-25 00:00:00,4.01511572980633
home,1790-01-08 00:00:00,4.009355162044771
together,1791-10-25 00:00:00,4.0035945942832125
debt,1790-12-08 00:00:00,3.9805523232369784
therefore,1791-10-25 00:00:00,3.9805523232369784
too,1790-12-08 00:00:00,3.969031187713861
making,1791-10-25 00:00:00,3.9171860778598337
lands,1791-10-25 00:00:00,3.911425510098275
political,1792-11-06 00:00:00,3.8999043745751583
like,1791-10-25 00:00:00,3.8941438068135996
commercial,1797-11-22 00:00:00,3.871101535767365
again,1790-12-08 00:00:00,3.859580400244248
claims,1796-12-07 00:00:00,3.848059264721131
know,1790-01-08 00:00:00,3.825016993674897
then,1794-11-19 00:00:00,3.825016993674897
vessels,1793-12-03 00:00:00,3.8134958581517795
never,1793-12-03 00:00:00,3.807735290390221
become,1790-12-08 00:00:00,3.790453587105545
conditions,1799-12-03 00:00:00,3.790453587105545
three,1792-11-06 00:00:00,3.7846930193439867
whether,1790-01-08 00:00:00,3.767411316059311
secure,1790-01-08 00:00:00,3.761650748297752
provide,1790-01-08 00:00:00,3.761650748297752
believe,1792-11-06 00:00:00,3.761650748297752
come,1798-12-08 00:00:00,3.761650748297752
prosperity,1790-01-08 00:00:00,3.7558901805361935
character,1790-01-08 00:00:00,3.7270873417284007
end,1790-01-08 00:00:00,3.7155662062052834
next,1793-12-03 00:00:00,3.7040450706821666
program,1906-12-03 00:00:00,3.6867633673974907
office,1790-01-08 00:00:00,3.640678825305022
existing,1791-10-25 00:00:00,3.640678825305022
another,1790-12-08 00:00:00,3.6349182575434633
importance,1790-01-08 00:00:00,3.6061154187356705
health,1797-11-22 00:00:00,3.6061154187356705
value,1790-01-08 00:00:00,3.5945942832125533
private,1791-10-25 00:00:00,3.5945942832125533
others,1790-01-08 00:00:00,3.5830731476894364
development,1798-12-08 00:00:00,3.560030876643202
spirit,1790-01-08 00:00:00,3.531228037835409
received,1790-01-08 00:00:00,3.5197069023122918
special,1792-11-06 00:00:00,3.508185766789175
effort,1793-12-03 00:00:00,3.5024251990276163
care,1796-12-07 00:00:00,3.5024251990276163
senate,1790-01-08 00:00:00,3.490904063504499
due,1790-01-08 00:00:00,3.490904063504499
republic,1793-12-03 00:00:00,3.4621012246967062
fact,1792-11-06 00:00:00,3.4390589536504717
civil,1794-11-19 00:00:00,3.433298385888913
greater,1790-12-08 00:00:00,3.427537818127355
per,1820-11-14 00:00:00,3.427537818127355
until,1794-11-19 00:00:00,3.421777250365796
children,1795-12-08 00:00:00,3.421777250365796
common,1790-01-08 00:00:00,3.4160166826042375
established,1790-01-08 00:00:00,3.3872138437964447
property,1793-12-03 00:00:00,3.36417157275021
representatives,1790-01-08 00:00:00,3.352650437227093
itself,1790-01-08 00:00:00,3.352650437227093
regard,1790-01-08 00:00:00,3.352650437227093
efforts,1790-01-08 00:00:00,3.341129301703976
resources,1790-12-08 00:00:00,3.341129301703976
june,1793-12-03 00:00:00,3.3296081661808588
found,1790-12-08 00:00:00,3.3065658951346246
change,1791-10-25 00:00:00,3.28352362408839
cost,1796-12-07 00:00:00,3.28352362408839
forces,1805-12-03 00:00:00,3.2777630563268314
pay,1795-12-08 00:00:00,3.272002488565273
small,1791-10-25 00:00:00,3.260481353042156
provision,1790-01-08 00:00:00,3.2489602175190386
matter,1790-01-08 00:00:00,3.24319964975748
capital,1795-12-08 00:00:00,3.220157378711246
man,1802-12-15 00:00:00,3.214396810949687
convention,1790-12-08 00:00:00,3.20287567542657
opportunity,1790-01-08 00:00:00,3.191354539903453
case,1790-12-08 00:00:00,3.1855939721418944
plan,1790-01-08 00:00:00,3.179833404380336
millions,1802-12-15 00:00:00,3.1683122688572185
construction,1804-11-08 00:00:00,3.1395094300494257
nor,1790-01-08 00:00:00,3.116467159003191
message,1796-12-07 00:00:00,3.0876643201953984
house,1790-01-08 00:00:00,3.0473403458644883
either,1790-12-08 00:00:00,3.0415797781029297
history,1793-12-03 00:00:00,3.030058642579813
cause,1790-12-08 00:00:00,3.024298074818254
education,1796-12-07 00:00:00,3.024298074818254
him,1794-11-19 00:00:00,3.0185375070566955
whose,1791-10-25 00:00:00,3.012776939295137
provided,1791-10-25 00:00:00,3.0070163715335783
britain,1795-12-08 00:00:00,2.995495236010461
required,1794-11-19 00:00:00,2.9897346682489028
strength,1794-11-19 00:00:00,2.983974100487344
respect,1790-01-08 00:00:00,2.972452964964227
affairs,1790-01-08 00:00:00,2.9551712616795514
few,1794-11-19 00:00:00,2.9551712616795514
proposed,1791-10-25 00:00:00,2.943650126156434
annual,1792-11-06 00:00:00,2.943650126156434
aid,1790-12-08 00:00:00,2.926368422871758
local,1792-11-06 00:00:00,2.926368422871758
industry,1791-10-25 00:00:00,2.9206078551101995
does,1792-11-06 00:00:00,2.9148472873486413
always,1794-11-19 00:00:00,2.9090867195870826
needs,1840-12-05 00:00:00,2.903326151825524
early,1791-10-25 00:00:00,2.8975655840639654
today,1886-12-06 00:00:00,2.886044448540848
budget,1897-12-06 00:00:00,2.8802838807792894
cases,1790-12-08 00:00:00,2.8745233130177312
equal,1790-01-08 00:00:00,2.8572416097330553
put,1790-12-08 00:00:00,2.8514810419714967
paid,1791-10-25 00:00:00,2.834199338686821
growth,1797-11-22 00:00:00,2.834199338686821
tonight,1965-01-04 00:00:00,2.8284387709252625
indian,1792-11-06 00:00:00,2.822678203163704
british,1797-11-22 00:00:00,2.8111570676405866
reason,1790-01-08 00:00:00,2.805396499879028
principles,1791-10-25 00:00:00,2.805396499879028
nearly,1802-12-15 00:00:00,2.805396499879028
spain,1796-12-07 00:00:00,2.793875364355911
especially,1791-10-25 00:00:00,2.782354228832794
naval,1796-12-07 00:00:00,2.776593661071235
results,1792-11-06 00:00:00,2.7708330933096765
provisions,1790-01-08 00:00:00,2.765072525548118
energy,1792-11-06 00:00:00,2.765072525548118
establishment,1790-01-08 00:00:00,2.7593119577865592
europe,1790-12-08 00:00:00,2.753551390025001
brought,1793-12-03 00:00:00,2.7477908222634424
ought,1790-01-08 00:00:00,2.7305091189787665
how,1790-12-08 00:00:00,2.7305091189787665
protect,1792-11-06 00:00:00,2.724748551217208
say,1795-12-08 00:00:00,2.724748551217208
minister,1796-12-07 00:00:00,2.724748551217208
court,1792-11-06 00:00:00,2.713227415694091
measure,1790-01-08 00:00:00,2.7017062801709737
called,1790-12-08 00:00:00,2.7017062801709737
able,1790-12-08 00:00:00,2.6901851446478564
welfare,1790-01-08 00:00:00,2.678664009124739
strong,1791-10-25 00:00:00,2.672903441363181
appropriations,1792-11-06 00:00:00,2.672903441363181
domestic,1791-10-25 00:00:00,2.6671428736016223
passed,1790-12-08 00:00:00,2.6498611703169463
necessity,1791-10-25 00:00:00,2.6498611703169463
including,1794-11-19 00:00:00,2.6441006025553877
institutions,1796-12-07 00:00:00,2.6441006025553877
sum,1791-10-25 00:00:00,2.638340034793829
bring,1792-11-06 00:00:00,2.632579467032271
individual,1793-12-03 00:00:00,2.632579467032271
million,1802-12-15 00:00:00,2.6210583315091536
see,1790-12-08 00:00:00,2.615297763747595
once,1791-10-25 00:00:00,2.6095371959860363
tariff,1810-12-05 00:00:00,2.6095371959860363
social,1794-11-19 00:00:00,2.6037766282244776
banks,1805-12-03 00:00:00,2.6037766282244776
total,1823-12-02 00:00:00,2.6037766282244776
down,1810-12-05 00:00:00,2.5980160604629194
continued,1791-10-25 00:00:00,2.586494924939802
community,1790-01-08 00:00:00,2.5807343571782435
keep,1793-12-03 00:00:00,2.5692132216551262
jobs,1940-01-03 00:00:00,2.5634526538935676
prevent,1793-12-03 00:00:00,2.5576920861320094
responsibility,1819-12-07 00:00:00,2.5576920861320094
members,1797-11-22 00:00:00,2.5519315183704507
additional,1791-10-25 00:00:00,2.546170950608892
different,1791-10-25 00:00:00,2.5404103828473334
form,1793-12-03 00:00:00,2.534649815085775
four,1794-11-19 00:00:00,2.534649815085775
want,1792-11-06 00:00:00,2.528889247324216
information,1790-01-08 00:00:00,2.5231286795626575
friendly,1790-12-08 00:00:00,2.5231286795626575
line,1794-11-19 00:00:00,2.5173681118010993
opinion,1790-01-08 00:00:00,2.505846976277982
true,1791-10-25 00:00:00,2.505846976277982
go,1791-10-25 00:00:00,2.505846976277982
production,1828-12-02 00:00:00,2.5000864085164234
reduction,1790-12-08 00:00:00,2.4943258407548647
effective,1806-12-02 00:00:00,2.4943258407548647
pacific,1790-01-08 00:00:00,2.4828047052317475
purposes,1790-12-08 00:00:00,2.4770441374701893
soon,1791-10-25 00:00:00,2.4770441374701893
gold,1830-12-06 00:00:00,2.4770441374701893
cent,1839-12-02 00:00:00,2.4770441374701893
experience,1791-10-25 00:00:00,2.4712835697086306
extent,1791-10-25 00:00:00,2.4712835697086306
permanent,1791-10-25 00:00:00,2.465523001947072
maintain,1792-11-06 00:00:00,2.4597624341855133
human,1793-12-03 00:00:00,2.4597624341855133
desire,1792-11-06 00:00:00,2.448241298662396
programs,1911-12-05 00:00:00,2.448241298662396
population,1791-10-25 00:00:00,2.4309595953777206
settlement,1793-12-03 00:00:00,2.4309595953777206
self,1794-11-19 00:00:00,2.425199027616162
receipts,1796-12-07 00:00:00,2.425199027616162
fully,1795-12-08 00:00:00,2.4136778920930446
ago,1829-12-08 00:00:00,2.4136778920930446
held,1794-11-19 00:00:00,2.407917324331486
abroad,1790-01-08 00:00:00,2.4021567565699273
parties,1790-12-08 00:00:00,2.4021567565699273
submitted,1790-12-08 00:00:00,2.4021567565699273
times,1793-12-03 00:00:00,2.384875053285252
rate,1791-10-25 00:00:00,2.379114485523693
improvement,1793-12-03 00:00:00,2.3733539177621346
principle,1794-11-19 00:00:00,2.367593350000576
reform,1831-12-06 00:00:00,2.356072214477459
working,1845-12-02 00:00:00,2.356072214477459
operation,1792-11-06 00:00:00,2.344551078954342
essential,1790-01-08 00:00:00,2.338790511192783
object,1790-01-08 00:00:00,2.338790511192783
circumstances,1790-01-08 00:00:00,2.3330299434312245
increasing,1790-01-08 00:00:00,2.327269375669666
persons,1790-01-08 00:00:00,2.327269375669666
bill,1822-12-03 00:00:00,2.327269375669666
said,1791-10-25 00:00:00,2.3099876723849904
exercise,1790-01-08 00:00:00,2.3042271046234317
questions,1795-12-08 00:00:00,2.3042271046234317
intercourse,1790-01-08 00:00:00,2.298466536861873
did,1793-12-03 00:00:00,2.2927059691003144
adequate,1790-01-08 00:00:00,2.286945401338756
demand,1790-12-08 00:00:00,2.286945401338756
success,1790-12-08 00:00:00,2.286945401338756
call,1790-01-08 00:00:00,2.2811848335771976
adopted,1790-01-08 00:00:00,2.2811848335771976
terms,1790-01-08 00:00:00,2.2811848335771976
require,1790-01-08 00:00:00,2.275424265815639
price,1790-12-08 00:00:00,2.275424265815639
currency,1790-01-08 00:00:00,2.2696636980540803
march,1794-11-19 00:00:00,2.2696636980540803
ask,1801-12-08 00:00:00,2.2696636980540803
agriculture,1790-01-08 00:00:00,2.2639031302925217
nothing,1790-01-08 00:00:00,2.2639031302925217
throughout,1792-11-06 00:00:00,2.258142562530963
islands,1797-11-22 00:00:00,2.2523819947694044
agreement,1802-12-15 00:00:00,2.2523819947694044
fellow,1790-01-08 00:00:00,2.2466214270078457
indians,1790-01-08 00:00:00,2.2466214270078457
problems,1856-12-02 00:00:00,2.2466214270078457
bank,1791-10-25 00:00:00,2.235100291484729
point,1798-12-08 00:00:00,2.235100291484729
recent,1790-01-08 00:00:00,2.2235791559616116
immediate,1791-10-25 00:00:00,2.217818588200053
second,1793-12-03 00:00:00,2.217818588200053
various,1790-01-08 00:00:00,2.2120580204384943
payment,1790-12-08 00:00:00,2.2062974526769357
rates,1791-10-25 00:00:00,2.2062974526769357
products,1811-11-05 00:00:00,2.2062974526769357
trust,1790-01-08 00:00:00,2.194776317153819
serious,1790-12-08 00:00:00,2.194776317153819
ships,1796-12-07 00:00:00,2.194776317153819
confidence,1790-01-08 00:00:00,2.18901574939226
set,1791-10-25 00:00:00,2.18901574939226
faith,1790-12-08 00:00:00,2.1717340461075842
months,1796-12-07 00:00:00,2.1717340461075842
china,1825-12-06 00:00:00,2.1659734783460256
appropriation,1790-12-08 00:00:00,2.1602129105844674
remain,1791-10-25 00:00:00,2.1602129105844674
washington,1791-10-25 00:00:00,2.1602129105844674
organization,1799-12-03 00:00:00,2.1544523428229088
class,1805-12-03 00:00:00,2.1544523428229088
south,1792-11-06 00:00:00,2.14869177506135
needed,1806-12-02 00:00:00,2.1429312072997915
billion,1899-12-05 00:00:00,2.1429312072997915
satisfactory,1790-01-08 00:00:00,2.137170639538233
families,1792-11-06 00:00:00,2.137170639538233
building,1795-12-08 00:00:00,2.137170639538233
open,1793-12-03 00:00:00,2.131410071776674
portion,1794-11-19 00:00:00,2.1256495040151155
benefit,1807-10-27 00:00:00,2.1256495040151155
district,1790-12-08 00:00:00,2.1198889362535573
constitutional,1791-10-25 00:00:00,2.1198889362535573
almost,1799-12-03 00:00:00,2.1198889362535573
july,1792-11-06 00:00:00,2.1141283684919987
income,1801-12-08 00:00:00,2.10836780073044
post,1790-01-08 00:00:00,2.1026072329688814
acts,1790-12-08 00:00:00,2.091086097445764
close,1790-01-08 00:00:00,2.0853255296842055
things,1792-11-06 00:00:00,2.0853255296842055
entire,1796-12-07 00:00:00,2.0853255296842055
providing,1790-01-08 00:00:00,2.0795649619226473
receive,1790-01-08 00:00:00,2.0795649619226473
operations,1791-10-25 00:00:00,2.0738043941610886
presented,1792-11-06 00:00:00,2.0738043941610886
half,1792-11-06 00:00:00,2.0738043941610886
estimated,1793-12-03 00:00:00,2.0738043941610886
cooperation,1790-01-08 00:00:00,2.0622832586379714
known,1790-12-08 00:00:00,2.0622832586379714
reduced,1793-12-03 00:00:00,2.0622832586379714
fair,1795-12-08 00:00:00,2.0622832586379714
coast,1798-12-08 00:00:00,2.0622832586379714
growing,1790-12-08 00:00:00,2.0565226908764127
independence,1796-12-07 00:00:00,2.050762123114854
surplus,1796-12-07 00:00:00,2.050762123114854
engaged,1794-11-19 00:00:00,2.0450015553532954
industrial,1847-12-07 00:00:00,2.0450015553532954
least,1790-12-08 00:00:00,2.039240987591737
favor,1796-12-07 00:00:00,2.0334804198301786
little,1791-10-25 00:00:00,2.02771985206862
old,1805-12-03 00:00:00,2.0219592843070613
efficiency,1800-11-22 00:00:00,2.0161987165455026
back,1801-12-08 00:00:00,2.0161987165455026
authorized,1790-12-08 00:00:00,2.0046775810223854
sufficient,1790-12-08 00:00:00,2.0046775810223854
taxes,1791-10-25 00:00:00,2.0046775810223854
france,1793-12-03 00:00:00,1.9931564454992685
ourselves,1790-12-08 00:00:00,1.9816353099761512
real,1793-12-03 00:00:00,1.9816353099761512
credit,1790-01-08 00:00:00,1.9758747422145926
think,1790-12-08 00:00:00,1.9758747422145926
board,1796-12-07 00:00:00,1.9701141744530342
get,1833-12-03 00:00:00,1.9701141744530342
recommendations,1816-12-03 00:00:00,1.9643536066914755
courts,1790-12-08 00:00:00,1.9585930389299169
find,1792-11-06 00:00:00,1.9585930389299169
five,1792-11-06 00:00:00,1.9585930389299169
relief,1790-12-08 00:00:00,1.9470719034067998
subjects,1790-12-08 00:00:00,1.9470719034067998
beyond,1790-12-08 00:00:00,1.9413113356452412
honor,1790-01-08 00:00:00,1.9355507678836825
position,1795-12-08 00:00:00,1.929790200122124
benefits,1791-10-25 00:00:00,1.9240296323605655
